classifier,dataset,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
Classifiers.GBM,quaternion,76.04613924026489,15,0.009418964385986328,0.5839080459770115,0.5809907178087781,0.5877926316725521,0.5839080459770115
Classifiers.GBM,quaternion,81.63256502151489,16,0.009375810623168945,0.5885057471264368,0.5871197118756468,0.5918738737090534,0.5885057471264368
Classifiers.GBM,quaternion,71.52898931503296,17,0.009505510330200195,0.6160919540229886,0.6109819554618727,0.6165071896896578,0.6160919540229886
Classifiers.GBM,quaternion,76.87005853652954,18,0.009372234344482422,0.5471264367816092,0.5437835480407944,0.5453371218319673,0.5471264367816092
Classifiers.GBM,quaternion,72.31179714202881,19,0.009335994720458984,0.6045977011494252,0.5993834022566861,0.6003976010466883,0.6045977011494252
Classifiers.KNN,euler,0.008748531341552734,0,0.13488364219665527,0.4666666666666667,0.45933890120990883,0.4634870556135032,0.4666666666666667
Classifiers.KNN,euler,0.011769533157348633,1,0.10622525215148926,0.46206896551724136,0.4528657534762752,0.4660184583785135,0.46206896551724147
Classifiers.KNN,euler,0.00860905647277832,2,0.11502599716186523,0.5172413793103449,0.5107001712833538,0.5220361977693017,0.5172413793103449
Classifiers.KNN,euler,0.008509159088134766,3,0.13178491592407227,0.48735632183908045,0.481877255530479,0.4883317598247947,0.4873563218390805
Classifiers.KNN,euler,0.00842142105102539,4,0.12879180908203125,0.4804597701149425,0.4757198642818186,0.48404874251689217,0.48045977011494256
Classifiers.KNN,euler,0.008014440536499023,5,0.11578893661499023,0.49195402298850577,0.4904297900932111,0.5012722447243034,0.4919540229885058
Classifiers.KNN,euler,0.011048555374145508,6,0.10876917839050293,0.47586206896551725,0.47540466539325504,0.4873376623376623,0.47586206896551725
Classifiers.KNN,euler,0.007992267608642578,7,0.11111807823181152,0.46206896551724136,0.45211693304269723,0.46766517973923694,0.46206896551724147
Classifiers.KNN,euler,0.007855653762817383,8,0.11262702941894531,0.45977011494252873,0.4577635803696086,0.4698144903102951,0.45977011494252873
Classifiers.KNN,euler,0.009988069534301758,9,0.1598987579345703,0.47126436781609193,0.4644246384160942,0.4666229735778777,0.47126436781609193
Classifiers.KNN,euler,0.006728410720825195,10,0.13399529457092285,0.4781609195402299,0.4736340960145996,0.48220474204510355,0.4781609195402298
Classifiers.KNN,euler,0.013208627700805664,11,0.14378976821899414,0.49885057471264366,0.4948332064512361,0.5040508532702661,0.4988505747126437
Classifiers.KNN,euler,0.009148359298706055,12,0.1327986717224121,0.4574712643678161,0.45200457745795913,0.45984491552118173,0.45747126436781615
Classifiers.KNN,euler,0.014505386352539062,13,0.14823436737060547,0.48735632183908045,0.4833830107940906,0.4927220856186548,0.4873563218390805
Classifiers.KNN,euler,0.008159160614013672,14,0.10393667221069336,0.4666666666666667,0.4601677418656823,0.4656776043319358,0.4666666666666667
Classifiers.KNN,euler,0.008222103118896484,15,0.13228821754455566,0.4413793103448276,0.43755639632660187,0.4436840166304955,0.4413793103448277
Classifiers.KNN,euler,0.012557029724121094,16,0.15584945678710938,0.4574712643678161,0.45325570207513016,0.4650050244926905,0.45747126436781615
Classifiers.KNN,euler,0.007252216339111328,17,0.11334657669067383,0.49885057471264366,0.4901356482524123,0.496965268899708,0.4988505747126436
Classifiers.KNN,euler,0.009599447250366211,18,0.10767483711242676,0.4666666666666667,0.46247706370639075,0.47049755294516543,0.4666666666666667
Classifiers.KNN,euler,0.008029699325561523,19,0.13557028770446777,0.5103448275862069,0.49730394947027107,0.5004903561026994,0.5103448275862069
Classifiers.DT,euler,2.104618787765503,0,0.005931377410888672,0.4206896551724138,0.41716376432495317,0.4149649175588895,0.4206896551724138
Classifiers.DT,euler,2.0754098892211914,1,0.0060882568359375,0.4436781609195402,0.4409984949584323,0.4389804919461876,0.44367816091954027
Classifiers.DT,euler,2.102097272872925,2,0.005933284759521484,0.4942528735632184,0.4871359844437982,0.48622024898620636,0.49425287356321845
Classifiers.DT,euler,2.060361862182617,3,0.005908012390136719,0.41839080459770117,0.4149000013331223,0.4162994236202171,0.4183908045977011
Classifiers.DT,euler,1.689725399017334,4,0.006077766418457031,0.4804597701149425,0.47937153545157224,0.4807616255409905,0.4804597701149425
Classifiers.DT,euler,2.0883519649505615,5,0.0059909820556640625,0.4436781609195402,0.4455128746678206,0.4507084171696848,0.44367816091954027
Classifiers.DT,euler,2.1006622314453125,6,0.005990266799926758,0.45517241379310347,0.45151577125778675,0.45037974477413645,0.45517241379310336
Classifiers.DT,euler,1.6291005611419678,7,0.005946159362792969,0.432183908045977,0.4308441459447588,0.4323944106842449,0.432183908045977
Classifiers.DT,euler,1.6462321281433105,8,0.005921363830566406,0.43908045977011495,0.4397102505122345,0.4417736511854159,0.4390804597701149
Classifiers.DT,euler,2.0797207355499268,9,0.006186723709106445,0.45057471264367815,0.4476386791699965,0.44686258836459924,0.45057471264367815
Classifiers.DT,euler,2.0671815872192383,10,0.005937099456787109,0.3839080459770115,0.38420428482925423,0.3860651425705906,0.3839080459770115
Classifiers.DT,euler,1.6775116920471191,11,0.0059223175048828125,0.47586206896551725,0.47680116294022695,0.4795754455288603,0.47586206896551725
Classifiers.DT,euler,1.7729322910308838,12,0.005919456481933594,0.432183908045977,0.43395158147825724,0.4369888426751172,0.432183908045977
Classifiers.DT,euler,1.698911428451538,13,0.00595545768737793,0.41839080459770117,0.4181976600265867,0.41865470712597935,0.4183908045977011
Classifiers.DT,euler,1.669025182723999,14,0.005884408950805664,0.4459770114942529,0.44661379580602284,0.4487380986720678,0.4459770114942529
Classifiers.DT,euler,1.6614642143249512,15,0.005967378616333008,0.4459770114942529,0.4477718159166123,0.45187057859164514,0.4459770114942529
Classifiers.DT,euler,1.665390968322754,16,0.0057909488677978516,0.4436781609195402,0.4438148931172187,0.44533970108521836,0.44367816091954027
Classifiers.DT,euler,2.110225200653076,17,0.005827903747558594,0.4068965517241379,0.4079049111807732,0.40908554792591517,0.4068965517241379
Classifiers.DT,euler,1.678147554397583,18,0.005967855453491211,0.4206896551724138,0.421609673702697,0.4245053788345262,0.4206896551724138
Classifiers.DT,euler,2.028963565826416,19,0.010379314422607422,0.42758620689655175,0.4262409582639027,0.4258455671136428,0.4275862068965518
Classifiers.RF,euler,11.150143146514893,0,0.02603626251220703,0.5149425287356322,0.5081191492402974,0.5123037488382142,0.5149425287356322
Classifiers.RF,euler,11.043384313583374,1,0.023223161697387695,0.5172413793103449,0.5097488817126582,0.510173164130115,0.5172413793103448
Classifiers.RF,euler,11.066044807434082,2,0.023131847381591797,0.542528735632184,0.5381707555419405,0.5418508096786235,0.542528735632184
Classifiers.RF,euler,13.888195276260376,3,0.023067712783813477,0.503448275862069,0.49586960114209544,0.505067327866873,0.503448275862069
Classifiers.RF,euler,12.318492650985718,4,0.024740934371948242,0.5586206896551724,0.548581354825233,0.5591435806961723,0.5586206896551724
Classifiers.RF,euler,13.765049695968628,5,0.024023771286010742,0.5333333333333333,0.5295647670183892,0.5340345812793297,0.5333333333333334
Classifiers.RF,euler,13.905724048614502,6,0.023334503173828125,0.5701149425287356,0.5644347376191798,0.5698074140891224,0.5701149425287356
Classifiers.RF,euler,11.242799282073975,7,0.022898197174072266,0.49885057471264366,0.4934383001619739,0.49472167716175264,0.4988505747126436
Classifiers.RF,euler,11.56027102470398,8,0.023499488830566406,0.5655172413793104,0.5611546133733276,0.5631623966001944,0.5655172413793104
Classifiers.RF,euler,12.010940551757812,9,0.025884151458740234,0.5287356321839081,0.5138731947021735,0.5137687491940868,0.5287356321839081
Classifiers.RF,euler,13.86601209640503,10,0.023602962493896484,0.5126436781609195,0.5085898955980902,0.5110591097524456,0.5126436781609196
Classifiers.RF,euler,12.661581754684448,11,0.023169279098510742,0.5379310344827586,0.5286144443441623,0.537892551665262,0.5379310344827586
Classifiers.RF,euler,12.471567153930664,12,0.023140668869018555,0.5149425287356322,0.5129143547477159,0.520831331214963,0.5149425287356322
Classifiers.RF,euler,11.116660833358765,13,0.028211116790771484,0.5586206896551724,0.5509797664132617,0.554992648225525,0.5586206896551724
Classifiers.RF,euler,13.452005386352539,14,0.023088693618774414,0.5241379310344828,0.519998415584133,0.5271449584969718,0.5241379310344827
Classifiers.RF,euler,11.041216135025024,15,0.02301788330078125,0.5080459770114942,0.5025040031272344,0.506215681440157,0.5080459770114943
Classifiers.RF,euler,11.28203797340393,16,0.022847652435302734,0.5310344827586206,0.5266382632173243,0.529289601142071,0.5310344827586206
Classifiers.RF,euler,13.798234701156616,17,0.028353452682495117,0.5402298850574713,0.5322493742859042,0.5452153777480192,0.5402298850574712
Classifiers.RF,euler,13.82056450843811,18,0.02462601661682129,0.5126436781609195,0.5095820280349367,0.5128265460030166,0.5126436781609195
Classifiers.RF,euler,13.81705117225647,19,0.0230557918548584,0.5517241379310345,0.5455035852951435,0.5543903355155362,0.5517241379310345
Classifiers.GBM,euler,62.76211404800415,0,0.009383916854858398,0.6068965517241379,0.6018683279978412,0.605204621551704,0.6068965517241379
Classifiers.GBM,euler,58.731204986572266,1,0.009356021881103516,0.5747126436781609,0.5685605448254345,0.5727758485712713,0.574712643678161
Classifiers.GBM,euler,62.509576082229614,2,0.009310007095336914,0.6160919540229886,0.6114684427636277,0.6130706420499235,0.6160919540229886
Classifiers.GBM,euler,65.12645626068115,3,0.00922846794128418,0.5816091954022988,0.5765629829352551,0.5778470519410035,0.5816091954022988
Classifiers.GBM,euler,59.91777443885803,4,0.011655092239379883,0.6091954022988506,0.6052713994430059,0.6107790495563383,0.6091954022988506
Classifiers.GBM,euler,62.09600877761841,5,0.009243965148925781,0.5954022988505747,0.5940318784037456,0.5972129182535855,0.5954022988505747
Classifiers.GBM,euler,56.53720736503601,6,0.009312629699707031,0.6229885057471264,0.6199216422794965,0.6231477894079597,0.6229885057471265
Classifiers.GBM,euler,66.3404393196106,7,0.01889204978942871,0.6091954022988506,0.6053852176929101,0.6070941980457981,0.6091954022988506
Classifiers.GBM,euler,63.10991311073303,8,0.009525537490844727,0.6183908045977011,0.6163976354115152,0.6158287083873641,0.6183908045977012
