classifier,datatype,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro,methodtype,dataset,classlabels
RF,Euler,112.75643968582152,17,0.05926060676574708,0.535108024691358,0.5292063864838927,0.5323067271776616,0.535108024691358,fbc,Tsinghua,videos
RF,Euler,106.87616395950316,18,0.0580897331237793,0.5135030864197531,0.5070016283986369,0.5123383930086008,0.5135030864197531,fbc,Tsinghua,videos
RF,Euler,111.4530713558197,19,0.0579829216003418,0.5289351851851852,0.5195295967053453,0.5220296198539992,0.5289351851851852,fbc,Tsinghua,videos
GBM,Euler,763.5064826011658,0,0.0377202033996582,0.6689814814814815,0.6663376443202065,0.6698654568330089,0.6689814814814814,fbc,Tsinghua,videos
GBM,Euler,772.175665140152,1,0.038105010986328125,0.6743827160493827,0.6727082144038303,0.6740472103120478,0.6743827160493827,fbc,Tsinghua,videos
GBM,Euler,745.054726600647,2,0.03806686401367188,0.6840277777777778,0.6830780436394455,0.6856001311648878,0.6840277777777778,fbc,Tsinghua,videos
GBM,Euler,753.6746032238008,3,0.03892612457275391,0.6647376543209876,0.6625855546639681,0.6640608613639758,0.6647376543209877,fbc,Tsinghua,videos
GBM,Euler,749.7209968566895,4,0.0390005111694336,0.6678240740740741,0.6662843184503839,0.6680790896124531,0.6678240740740741,fbc,Tsinghua,videos
GBM,Euler,736.6320707798004,5,0.03805112838745117,0.6724537037037037,0.6701244654135363,0.6720126872732408,0.6724537037037037,fbc,Tsinghua,videos
GBM,Euler,740.8898282051086,6,0.04770183563232422,0.6666666666666666,0.6651270367709903,0.6664327668959976,0.6666666666666665,fbc,Tsinghua,videos
GBM,Euler,748.7247002124786,7,0.03780293464660645,0.6705246913580247,0.6695102771076822,0.6719882848976124,0.6705246913580247,fbc,Tsinghua,videos
GBM,Euler,744.5286018848419,8,0.03836441040039063,0.6469907407407407,0.6436734837982783,0.6481370227249504,0.6469907407407407,fbc,Tsinghua,videos
GBM,Euler,781.2982721328735,9,0.038970947265625,0.6662808641975309,0.6648781908863257,0.6664100594725535,0.6662808641975309,fbc,Tsinghua,videos
GBM,Euler,751.8024671077727,10,0.03795123100280762,0.6489197530864198,0.6468456840831978,0.6478519706644175,0.6489197530864197,fbc,Tsinghua,videos
GBM,Euler,745.2888281345367,11,0.038091421127319336,0.6705246913580247,0.6688325273200793,0.6693852481181476,0.6705246913580247,fbc,Tsinghua,videos
GBM,Euler,766.8796775341034,12,0.03822159767150879,0.6666666666666666,0.6656724267124586,0.6684235120771569,0.6666666666666666,fbc,Tsinghua,videos
GBM,Euler,743.2816262245178,13,0.041170358657836914,0.6570216049382716,0.6558541970446458,0.6585696810242563,0.6570216049382716,fbc,Tsinghua,videos
GBM,Euler,744.8024549484253,14,0.03818678855895996,0.6601080246913579,0.6587810359415456,0.661059948841085,0.6601080246913579,fbc,Tsinghua,videos
GBM,Euler,769.8615050315857,15,0.03938126564025879,0.6643518518518519,0.6635431762941388,0.6660621754669613,0.6643518518518517,fbc,Tsinghua,videos
GBM,Euler,763.7005114555359,16,0.039339303970336914,0.6751543209876543,0.6743037005008412,0.6779014171738572,0.6751543209876543,fbc,Tsinghua,videos
GBM,Euler,761.8378851413727,17,0.03983259201049805,0.6666666666666666,0.6649230320383913,0.6671915065276481,0.6666666666666667,fbc,Tsinghua,videos
GBM,Euler,755.1287207603455,18,0.03789520263671875,0.6512345679012346,0.6505588535858658,0.6545281477503971,0.6512345679012346,fbc,Tsinghua,videos
GBM,Euler,759.7891321182251,19,0.03790020942687988,0.6547067901234568,0.6519025125321997,0.6535924861299829,0.6547067901234568,fbc,Tsinghua,videos
KNN,Yaw,0.01868605613708496,0,3.4985949993133545,0.474537037037037,0.4697270263959123,0.4713777055126999,0.47453703703703703,fbc,Tsinghua,videos
KNN,Yaw,0.015075206756591797,1,3.895143032073975,0.4857253086419753,0.480918162870965,0.4813817376323838,0.4857253086419753,fbc,Tsinghua,videos
KNN,Yaw,0.019235849380493164,2,3.6627542972564697,0.4691358024691358,0.4655564304248834,0.4684628185958684,0.4691358024691358,fbc,Tsinghua,videos
KNN,Yaw,0.015720844268798828,3,2.969278573989868,0.4938271604938271,0.4893425073754304,0.489192605899645,0.4938271604938272,fbc,Tsinghua,videos
KNN,Yaw,0.015590190887451172,4,2.791454076766968,0.476466049382716,0.4701186294885129,0.4723331435757532,0.4764660493827161,fbc,Tsinghua,videos
KNN,Yaw,0.014928579330444338,5,3.1769561767578125,0.494212962962963,0.4888776407005634,0.4910288024006426,0.4942129629629629,fbc,Tsinghua,videos
KNN,Yaw,0.016610145568847656,6,3.4192771911621094,0.4695216049382716,0.4635570001978408,0.4653361190098162,0.4695216049382716,fbc,Tsinghua,videos
KNN,Yaw,0.01686835289001465,7,2.9802362918853764,0.4837962962962963,0.478112260791687,0.4804264114960618,0.4837962962962962,fbc,Tsinghua,videos
KNN,Yaw,0.0213623046875,8,3.6433806419372563,0.4768518518518519,0.471124652443197,0.470202848828672,0.4768518518518518,fbc,Tsinghua,videos
KNN,Yaw,0.01831650733947754,9,3.1972849369049072,0.4845679012345679,0.478920740423275,0.4789853143406233,0.484567901234568,fbc,Tsinghua,videos
KNN,Yaw,0.019013643264770508,10,3.4656364917755127,0.5007716049382716,0.4975004694614226,0.5008038877987937,0.5007716049382717,fbc,Tsinghua,videos
KNN,Yaw,0.017380714416503906,11,3.209009885787964,0.4872685185185186,0.4811217216604873,0.4810213985078726,0.4872685185185186,fbc,Tsinghua,videos
KNN,Yaw,0.035264253616333015,12,3.1374361515045166,0.4888117283950617,0.4850282646303163,0.4856620728027931,0.4888117283950617,fbc,Tsinghua,videos
KNN,Yaw,0.021340370178222656,13,3.8889760971069336,0.4783950617283951,0.4739599763027695,0.4732667164122348,0.478395061728395,fbc,Tsinghua,videos
KNN,Yaw,0.019434213638305664,14,3.532932996749878,0.4783950617283951,0.4709620076795274,0.4721745148553056,0.478395061728395,fbc,Tsinghua,videos
KNN,Yaw,0.01975226402282715,15,3.414786100387573,0.4776234567901234,0.4728126176936717,0.4733952561023675,0.4776234567901234,fbc,Tsinghua,videos
KNN,Yaw,0.021242618560791016,16,3.5128214359283447,0.4718364197530864,0.468284725576491,0.4717345820217702,0.4718364197530864,fbc,Tsinghua,videos
KNN,Yaw,0.0168001651763916,17,3.403462648391724,0.4830246913580247,0.479961638228572,0.482968137797589,0.4830246913580247,fbc,Tsinghua,videos
KNN,Yaw,0.02115797996520996,18,2.797006845474243,0.4780092592592592,0.4707169293470349,0.4736615955393685,0.4780092592592592,fbc,Tsinghua,videos
KNN,Yaw,0.01915836334228516,19,3.5320360660552983,0.4787808641975309,0.4700794302132969,0.4698016849269485,0.478780864197531,fbc,Tsinghua,videos
DT,Yaw,6.590561389923097,0,0.00838923454284668,0.4737654320987654,0.4730216123042911,0.47272411737646,0.4737654320987654,fbc,Tsinghua,videos
DT,Yaw,5.787031412124634,1,0.011376619338989258,0.4926697530864198,0.4930841392460217,0.4943298201584993,0.4926697530864198,fbc,Tsinghua,videos
DT,Yaw,7.0106751918792725,2,0.013633251190185549,0.4810956790123457,0.4803218739124005,0.4800695180298054,0.4810956790123456,fbc,Tsinghua,videos
DT,Yaw,7.238332509994508,3,0.01136493682861328,0.4891975308641976,0.4899240704582386,0.4910280486864098,0.4891975308641976,fbc,Tsinghua,videos
DT,Yaw,6.906101703643799,4,0.011486053466796877,0.4679783950617284,0.4672559795823368,0.4672365033905749,0.4679783950617284,fbc,Tsinghua,videos
DT,Yaw,7.091609001159668,5,0.009292364120483398,0.5096450617283951,0.5084043736775911,0.5076814088436366,0.5096450617283952,fbc,Tsinghua,videos
DT,Yaw,5.722629070281982,6,0.011557340621948242,0.4795524691358025,0.4792363192507638,0.4795918809940026,0.4795524691358025,fbc,Tsinghua,videos
DT,Yaw,5.731693506240845,7,0.010899543762207031,0.4826388888888889,0.4818929318859757,0.4815547363199153,0.4826388888888889,fbc,Tsinghua,videos
DT,Yaw,5.778370141983032,8,0.01127934455871582,0.4864969135802469,0.4865956505982722,0.4869876010792242,0.4864969135802469,fbc,Tsinghua,videos
DT,Yaw,5.707068681716919,9,0.011112689971923828,0.4857253086419753,0.4859152083702505,0.4865989207322528,0.4857253086419753,fbc,Tsinghua,videos
DT,Yaw,5.698094844818115,10,0.010357379913330078,0.5023148148148148,0.5030404817825235,0.5044104355878672,0.5023148148148149,fbc,Tsinghua,videos
DT,Yaw,5.766780614852905,11,0.010315895080566406,0.4907407407407408,0.4901796716682404,0.4900930568470071,0.4907407407407407,fbc,Tsinghua,videos
DT,Yaw,7.420208930969237,12,0.008711814880371094,0.496141975308642,0.4969081112169601,0.499618820816253,0.496141975308642,fbc,Tsinghua,videos
DT,Yaw,6.14527153968811,13,0.0084381103515625,0.4876543209876543,0.4879215651787658,0.4894987438135844,0.4876543209876544,fbc,Tsinghua,videos
DT,Yaw,5.7617621421813965,14,0.00878286361694336,0.4853395061728395,0.4845741438396292,0.4844089744455988,0.4853395061728395,fbc,Tsinghua,videos
DT,Yaw,7.251203060150146,15,0.00835275650024414,0.4799382716049383,0.4801929619681143,0.4811141529291962,0.4799382716049382,fbc,Tsinghua,videos
DT,Yaw,7.339019775390625,16,0.008427619934082031,0.476466049382716,0.4771310843936525,0.4784824361569688,0.4764660493827161,fbc,Tsinghua,videos
DT,Yaw,5.714598894119263,17,0.008424043655395508,0.474537037037037,0.4765268462847148,0.4791198506771663,0.47453703703703703,fbc,Tsinghua,videos
DT,Yaw,5.7577970027923575,18,0.008563995361328125,0.4938271604938271,0.4934617094456463,0.4933981711590472,0.4938271604938271,fbc,Tsinghua,videos
DT,Yaw,6.374388933181763,19,0.00835275650024414,0.4969135802469136,0.4952263670946297,0.4946523814283456,0.4969135802469136,fbc,Tsinghua,videos
RF,Yaw,76.25080561637878,0,0.05700898170471193,0.4718364197530864,0.4587371228027722,0.463110918586544,0.4718364197530864,fbc,Tsinghua,videos
RF,Yaw,66.92465758323671,1,0.0591580867767334,0.4834104938271605,0.4713231830097734,0.4716454577781053,0.4834104938271605,fbc,Tsinghua,videos
RF,Yaw,67.17091274261475,2,0.0600578784942627,0.4810956790123457,0.4738237650901158,0.4776577264342569,0.4810956790123456,fbc,Tsinghua,videos
RF,Yaw,67.69160985946654,3,0.057329893112182624,0.4837962962962963,0.4717076591869749,0.4709587909127919,0.4837962962962963,fbc,Tsinghua,videos
RF,Yaw,67.54580235481261,4,0.05707883834838867,0.4791666666666667,0.4717504860984026,0.4733357738249703,0.4791666666666667,fbc,Tsinghua,videos
RF,Yaw,73.06864476203918,5,0.06624102592468263,0.4818672839506173,0.4726909871284957,0.4745141864268619,0.4818672839506173,fbc,Tsinghua,videos
RF,Yaw,62.89353108406067,6,0.05858278274536133,0.4807098765432099,0.473082879337492,0.4743567890973813,0.4807098765432099,fbc,Tsinghua,videos
RF,Yaw,63.028603792190545,7,0.05844736099243164,0.4718364197530864,0.4611502189643303,0.4615115058086674,0.4718364197530864,fbc,Tsinghua,videos
RF,Yaw,70.78430652618408,8,0.05732893943786621,0.4664351851851852,0.4547210371372523,0.4565495649185883,0.4664351851851852,fbc,Tsinghua,videos
RF,Yaw,70.29806542396545,9,0.05709218978881836,0.4880401234567901,0.4795784967738328,0.4807603853011893,0.4880401234567901,fbc,Tsinghua,videos
RF,Yaw,64.59350323677063,10,0.06329560279846191,0.4810956790123457,0.4718440026432818,0.4740494676901828,0.4810956790123456,fbc,Tsinghua,videos
RF,Yaw,70.72407078742981,11,0.05987191200256348,0.4880401234567901,0.4776613709579045,0.4791011740848663,0.4880401234567901,fbc,Tsinghua,videos
RF,Yaw,61.69410514831543,12,0.0693974494934082,0.4945987654320987,0.4872201300790489,0.4890651940115112,0.4945987654320988,fbc,Tsinghua,videos
RF,Yaw,75.00175857543945,13,0.057553529739379876,0.4726080246913581,0.4646222612979313,0.4682041200543072,0.4726080246913581,fbc,Tsinghua,videos
RF,Yaw,64.66117715835571,14,0.05876851081848145,0.4695216049382716,0.4585863966849162,0.4615372342178667,0.4695216049382716,fbc,Tsinghua,videos
RF,Yaw,62.834500312805176,15,0.057618379592895515,0.4683641975308642,0.4583789782880522,0.45937272159313297,0.4683641975308642,fbc,Tsinghua,videos
RF,Yaw,67.93766498565674,16,0.05927872657775879,0.4679783950617284,0.4606635518182086,0.4643001844496021,0.4679783950617284,fbc,Tsinghua,videos
RF,Yaw,69.88967514038086,17,0.057137727737426765,0.4768518518518519,0.4671993267011013,0.4689956156482322,0.4768518518518518,fbc,Tsinghua,videos
RF,Yaw,69.38246178627014,18,0.057038545608520515,0.46875,0.4579528989067673,0.4584228170075114,0.46875,fbc,Tsinghua,videos
RF,Yaw,71.06464552879332,19,0.058943510055541985,0.4699074074074074,0.4581802109338408,0.4591909734917747,0.4699074074074074,fbc,Tsinghua,videos
GBM,Yaw,277.3637330532074,0,0.0354156494140625,0.6763117283950617,0.6740260596675725,0.6819061238860262,0.6763117283950617,fbc,Tsinghua,videos
GBM,Yaw,283.8105714321136,1,0.03531694412231445,0.6790123456790124,0.6774391848149361,0.6851661388836879,0.6790123456790123,fbc,Tsinghua,videos
GBM,Yaw,275.0010814666748,2,0.034687280654907234,0.6697530864197531,0.6678330251213712,0.6752778553383935,0.6697530864197532,fbc,Tsinghua,videos
GBM,Yaw,257.3841829299927,3,0.034770727157592766,0.6875,0.6856322298592267,0.6915438251439538,0.6875,fbc,Tsinghua,videos
GBM,Yaw,260.5063021183014,4,0.0352015495300293,0.6577932098765432,0.6563567596645972,0.6605024311651291,0.6577932098765432,fbc,Tsinghua,videos
GBM,Yaw,283.465256690979,5,0.03499674797058105,0.6724537037037037,0.6703255169400817,0.6750710772071211,0.6724537037037037,fbc,Tsinghua,videos
GBM,Yaw,275.57385563850397,6,0.03511214256286621,0.6797839506172839,0.6786140172454915,0.6831069916336848,0.6797839506172839,fbc,Tsinghua,videos
GBM,Yaw,257.35990929603577,7,0.03624105453491211,0.6624228395061729,0.6598347212330832,0.6677046304964032,0.6624228395061729,fbc,Tsinghua,videos
GBM,Yaw,265.69429230689997,8,0.035130977630615234,0.6643518518518519,0.6621781473720799,0.6708605484141491,0.6643518518518517,fbc,Tsinghua,videos
GBM,Yaw,274.82218170166016,9,0.034696102142333984,0.6878858024691358,0.6860695831678743,0.6926221744669081,0.6878858024691358,fbc,Tsinghua,videos
GBM,Yaw,290.2474293708801,10,0.03469395637512207,0.6836419753086421,0.6821742785545648,0.6869840857036618,0.6836419753086421,fbc,Tsinghua,videos
GBM,Yaw,286.97034263610834,11,0.0348052978515625,0.6793981481481481,0.6786435879942679,0.6843249508433407,0.6793981481481483,fbc,Tsinghua,videos
GBM,Yaw,264.9402995109558,12,0.034444570541381836,0.6790123456790124,0.6777390938169003,0.6815535309830271,0.6790123456790124,fbc,Tsinghua,videos
GBM,Yaw,284.4103133678436,13,0.03604960441589356,0.6728395061728395,0.6712250383901615,0.6757927710676767,0.6728395061728395,fbc,Tsinghua,videos
GBM,Yaw,261.281489610672,14,0.03481245040893555,0.6840277777777778,0.6828847879486387,0.6908026660737345,0.6840277777777778,fbc,Tsinghua,videos
GBM,Yaw,269.69537544250494,15,0.03512740135192871,0.6847993827160493,0.6827585373023162,0.6866111400480204,0.6847993827160495,fbc,Tsinghua,videos
GBM,Yaw,291.3359787464142,16,0.03454804420471192,0.6774691358024691,0.6764833031977666,0.6818549582895579,0.6774691358024693,fbc,Tsinghua,videos
GBM,Yaw,277.9122085571289,17,0.03493309020996094,0.6929012345679012,0.692149563182121,0.6961941184744352,0.6929012345679013,fbc,Tsinghua,videos
GBM,Yaw,273.27920508384705,18,0.03584074974060058,0.6550925925925926,0.6528450678535975,0.660631006829038,0.6550925925925926,fbc,Tsinghua,videos
GBM,Yaw,269.18132638931274,19,0.034987449645996094,0.6793981481481481,0.677015631719418,0.6835890455978764,0.6793981481481481,fbc,Tsinghua,videos
KNN,All,0.05298781394958496,0,5.806957483291626,0.482253086419753,0.4752540609165707,0.4790995616750077,0.482253086419753,fbc,Tsinghua,videos
KNN,All,0.051363468170166016,1,4.583324432373047,0.4992283950617284,0.4932163037627842,0.4944577048228721,0.4992283950617284,fbc,Tsinghua,videos
KNN,All,0.04947400093078613,2,4.28577184677124,0.4930555555555556,0.4879402698062448,0.4930893492217261,0.4930555555555556,fbc,Tsinghua,videos
KNN,All,0.05518198013305664,3,4.654338598251343,0.4911265432098765,0.4841049878004117,0.4884950557525952,0.4911265432098765,fbc,Tsinghua,videos
KNN,All,0.058205842971801765,4,4.7815704345703125,0.4888117283950617,0.4807578661780052,0.4837347161631827,0.4888117283950617,fbc,Tsinghua,videos
KNN,All,0.07521939277648926,5,4.664126634597778,0.4915123456790124,0.4856142799017225,0.4906436192158937,0.4915123456790123,fbc,Tsinghua,videos
KNN,All,0.0855112075805664,6,5.4878764152526855,0.492283950617284,0.4849693048562067,0.4893135269275308,0.4922839506172839,fbc,Tsinghua,videos
KNN,All,0.08176898956298828,7,3.7201390266418457,0.5073302469135802,0.5010028155010802,0.504638130526466,0.5073302469135803,fbc,Tsinghua,videos
KNN,All,0.06860160827636719,8,5.602641344070435,0.5084876543209876,0.5000340561924371,0.5047088445421326,0.5084876543209877,fbc,Tsinghua,videos
KNN,All,0.08764219284057617,9,5.116081953048706,0.4872685185185186,0.4809007532356247,0.4824895654192816,0.4872685185185186,fbc,Tsinghua,videos
KNN,All,0.07831954956054688,10,5.822272062301637,0.5189043209876543,0.5117061241272679,0.5172758182704515,0.5189043209876543,fbc,Tsinghua,videos
KNN,All,0.07762789726257324,11,4.914876937866211,0.5185185185185185,0.5124117304394246,0.5154818893541848,0.5185185185185186,fbc,Tsinghua,videos
KNN,All,0.0776212215423584,12,3.772433042526245,0.5185185185185185,0.5126743421397846,0.5151389788224413,0.5185185185185186,fbc,Tsinghua,videos
KNN,All,0.07762837409973145,13,5.224334478378296,0.4903549382716049,0.4825786940743244,0.4839167522564535,0.490354938271605,fbc,Tsinghua,videos
KNN,All,0.07410407066345215,14,4.612833261489868,0.4957561728395062,0.4875922966469852,0.4889699227318259,0.4957561728395061,fbc,Tsinghua,videos
KNN,All,0.08828234672546388,15,5.335739374160767,0.492283950617284,0.4869388773188404,0.4906655906488882,0.4922839506172839,fbc,Tsinghua,videos
KNN,All,0.08535981178283691,16,5.728477954864503,0.503858024691358,0.4985319300482982,0.5014931936344991,0.503858024691358,fbc,Tsinghua,videos
KNN,All,0.06689095497131348,17,4.96476411819458,0.492283950617284,0.484968070109149,0.4864280958360376,0.492283950617284,fbc,Tsinghua,videos
KNN,All,0.06374168395996094,18,4.417564630508423,0.4868827160493827,0.4803331283520112,0.48357884976431703,0.4868827160493827,fbc,Tsinghua,videos
KNN,All,0.06764554977416992,19,4.734081506729126,0.5123456790123457,0.506459612272352,0.5074580734044213,0.5123456790123456,fbc,Tsinghua,videos
DT,All,41.62114691734314,0,0.009464025497436523,0.5516975308641975,0.5520022576198694,0.5525460123861765,0.5516975308641975,fbc,Tsinghua,videos
DT,All,41.202336072921746,1,0.009370088577270508,0.5455246913580247,0.5462188200962439,0.5472678445647924,0.5455246913580248,fbc,Tsinghua,videos
DT,All,34.531997203826904,2,0.009449958801269531,0.5324074074074074,0.5322970424442669,0.5324399191085233,0.5324074074074073,fbc,Tsinghua,videos
DT,All,40.546107292175286,3,0.009337425231933594,0.5432098765432098,0.5422238337912664,0.5420206728799728,0.54320987654321,fbc,Tsinghua,videos
DT,All,36.918026685714715,4,0.010078668594360352,0.5262345679012346,0.526669993263541,0.528339166763808,0.5262345679012346,fbc,Tsinghua,videos
DT,All,33.373501062393196,5,0.010880708694458008,0.5470679012345679,0.5463615495127585,0.5463228829919757,0.5470679012345678,fbc,Tsinghua,videos
DT,All,37.574862718582146,6,0.009459972381591795,0.5543981481481481,0.5544162369197987,0.5552697833277781,0.5543981481481481,fbc,Tsinghua,videos
DT,All,36.832271337509155,7,0.009648799896240234,0.5505401234567902,0.5493209041126265,0.5489799837900026,0.55054012345679,fbc,Tsinghua,videos
DT,All,41.65086770057678,8,0.009513139724731444,0.5389660493827161,0.5392001296951623,0.5401123027567085,0.5389660493827161,fbc,Tsinghua,videos
DT,All,33.540347814559944,9,0.014095306396484375,0.5486111111111112,0.5472852813727583,0.5467956133025254,0.5486111111111112,fbc,Tsinghua,videos
DT,All,33.46521258354187,10,0.017200946807861328,0.5640432098765432,0.5646984209415029,0.5658326986103904,0.5640432098765432,fbc,Tsinghua,videos
DT,All,38.08464360237122,11,0.012679576873779295,0.5543981481481481,0.5540107085402614,0.5541014320288937,0.5543981481481481,fbc,Tsinghua,videos
DT,All,38.14460420608521,12,0.009505748748779295,0.5462962962962963,0.5452984946844509,0.5447735322700612,0.5462962962962964,fbc,Tsinghua,videos
DT,All,36.87859535217285,13,0.00964641571044922,0.5389660493827161,0.5385444445348716,0.5383091128755184,0.5389660493827161,fbc,Tsinghua,videos
DT,All,33.22078275680542,14,0.009459257125854492,0.5385802469135802,0.53733268152549,0.5364792906105709,0.5385802469135803,fbc,Tsinghua,videos
DT,All,41.4056248664856,15,0.00955510139465332,0.5408950617283951,0.5405862859683093,0.5409330077586956,0.5408950617283951,fbc,Tsinghua,videos
DT,All,35.39141869544983,16,0.009408950805664062,0.5435956790123457,0.5444268415875825,0.5461946084250531,0.5435956790123457,fbc,Tsinghua,videos
DT,All,33.75550699234009,17,0.010544538497924805,0.5381944444444444,0.5388234596810817,0.5406050572734293,0.5381944444444444,fbc,Tsinghua,videos
DT,All,33.10346221923828,18,0.009644269943237305,0.5385802469135802,0.5387272682256479,0.5391515918264236,0.5385802469135803,fbc,Tsinghua,videos
DT,All,41.89792943000794,19,0.009643316268920898,0.5617283950617284,0.5615341090303265,0.5617730238715922,0.5617283950617283,fbc,Tsinghua,videos
RF,All,192.7579905986786,0,0.06318235397338867,0.5320216049382716,0.524933920932199,0.5317044888367851,0.5320216049382717,fbc,Tsinghua,videos
RF,All,168.8768961429596,1,0.06029486656188965,0.533179012345679,0.5283810867221571,0.5329745400532038,0.533179012345679,fbc,Tsinghua,videos
RF,All,181.0663869380951,2,0.06104850769042969,0.53125,0.5269372532921361,0.5329638943568384,0.53125,fbc,Tsinghua,videos
RF,All,184.6426265239716,3,0.05963540077209473,0.5459104938271605,0.5376034738342897,0.5396404840685372,0.5459104938271604,fbc,Tsinghua,videos
RF,All,172.95124769210815,4,0.061105012893676765,0.535108024691358,0.5302673567765251,0.5336839540900031,0.535108024691358,fbc,Tsinghua,videos
RF,All,177.19166231155396,5,0.05982112884521485,0.53125,0.5238862751507649,0.5267520528410201,0.53125,fbc,Tsinghua,videos
RF,All,168.21980953216553,6,0.0601811408996582,0.5308641975308642,0.5260661894075519,0.5292213028481471,0.5308641975308642,fbc,Tsinghua,videos
RF,All,172.75346040725708,7,0.06235122680664064,0.5347222222222222,0.529173650042577,0.5313595312329663,0.5347222222222222,fbc,Tsinghua,videos
RF,All,179.00382781028748,8,0.06044864654541016,0.5216049382716049,0.5144848047558533,0.518918618346063,0.5216049382716048,fbc,Tsinghua,videos
RF,All,169.66313147544858,9,0.07359981536865234,0.5289351851851852,0.524316007591056,0.5293381345025155,0.5289351851851852,fbc,Tsinghua,videos
RF,All,176.7946708202362,10,0.059847354888916016,0.5308641975308642,0.525833789266825,0.5275120341378835,0.5308641975308643,fbc,Tsinghua,videos
RF,All,180.4450318813324,11,0.05991339683532715,0.5482253086419753,0.5432173518472115,0.5466407549829485,0.5482253086419753,fbc,Tsinghua,videos
RF,All,173.6692452430725,12,0.060976982116699226,0.5416666666666666,0.5369502161110036,0.5431358614694698,0.5416666666666667,fbc,Tsinghua,videos
RF,All,162.03189897537231,13,0.05962896347045898,0.5254629629629629,0.5205773862749612,0.5277804094168252,0.525462962962963,fbc,Tsinghua,videos
RF,All,181.30062437057492,14,0.06335639953613281,0.5347222222222222,0.5292826168156304,0.5323301115106562,0.5347222222222222,fbc,Tsinghua,videos
RF,All,176.74664998054504,15,0.06316709518432617,0.5235339506172839,0.5179224452575739,0.5248667175014633,0.523533950617284,fbc,Tsinghua,videos
RF,All,169.79378795623782,16,0.06028842926025391,0.5289351851851852,0.525879613761494,0.5335309466642768,0.5289351851851852,fbc,Tsinghua,videos
RF,All,169.75993514060974,17,0.06252908706665039,0.5304783950617284,0.5254587741068977,0.5278534926947386,0.5304783950617283,fbc,Tsinghua,videos
RF,All,160.39405918121338,18,0.060504913330078125,0.5227623456790124,0.5172435741022144,0.5214612046191879,0.5227623456790124,fbc,Tsinghua,videos
RF,All,187.33696699142456,19,0.06074714660644531,0.529320987654321,0.5225651713966547,0.5252903311654448,0.529320987654321,fbc,Tsinghua,videos
GBM,All,1681.0767929553986,0,0.04069662094116211,0.6346450617283951,0.630249124806772,0.6326870936731493,0.6346450617283951,fbc,Tsinghua,videos
GBM,All,1642.8777029514313,1,0.044035911560058594,0.658179012345679,0.6556094786262858,0.6569837189045338,0.6581790123456791,fbc,Tsinghua,videos
GBM,All,1661.263299703598,2,0.040749788284301765,0.6577932098765432,0.6553575964730602,0.6578584318746832,0.6577932098765431,fbc,Tsinghua,videos
GBM,All,1696.021476507187,3,0.040439844131469734,0.6566358024691358,0.6537045012426668,0.6566054783822607,0.6566358024691357,fbc,Tsinghua,videos
GBM,All,1686.5340404510498,4,0.040738821029663086,0.6319444444444444,0.6295610962275754,0.630622388036237,0.6319444444444444,fbc,Tsinghua,videos
GBM,All,1615.0007812976835,5,0.05125880241394043,0.6481481481481481,0.6460470502910147,0.6472839225981137,0.6481481481481483,fbc,Tsinghua,videos
GBM,All,1681.8554847240448,6,0.04051065444946289,0.6477623456790124,0.645946384105054,0.6475414467472557,0.6477623456790124,fbc,Tsinghua,videos
GBM,All,1644.9704251289368,7,0.0403742790222168,0.6450617283950617,0.6414979714341447,0.641851727525544,0.6450617283950617,fbc,Tsinghua,videos
GBM,All,1682.237262248993,8,0.04049968719482422,0.6342592592592593,0.6311467094651042,0.6324604977193986,0.6342592592592592,fbc,Tsinghua,videos
GBM,All,1640.387192249298,9,0.04112434387207031,0.6466049382716049,0.6447041076023583,0.6459450561916205,0.6466049382716048,fbc,Tsinghua,videos
GBM,All,1670.7132775783539,10,0.04117560386657715,0.6369598765432098,0.634267919443833,0.6364841352541202,0.6369598765432098,fbc,Tsinghua,videos
GBM,All,1638.6499547958374,11,0.040697574615478516,0.6512345679012346,0.6480207683339344,0.6488440796262454,0.6512345679012346,fbc,Tsinghua,videos
GBM,All,1635.4187173843384,12,0.040799856185913086,0.6631944444444444,0.6614043502038464,0.663779215893667,0.6631944444444444,fbc,Tsinghua,videos
GBM,All,1627.2759230136871,13,0.05103683471679688,0.6558641975308642,0.6534566834386728,0.6567330883014576,0.6558641975308642,fbc,Tsinghua,videos
GBM,All,1664.5530636310575,14,0.041001081466674805,0.6408179012345679,0.6380237146902412,0.6396948346176559,0.6408179012345679,fbc,Tsinghua,videos
GBM,All,1656.6354203224182,15,0.040286779403686516,0.6558641975308642,0.6539165375809441,0.6562390949880712,0.6558641975308642,fbc,Tsinghua,videos
GBM,All,1642.970300912857,16,0.05263185501098633,0.6415895061728395,0.6396054196264485,0.6438905983032418,0.6415895061728395,fbc,Tsinghua,videos
GBM,All,1651.59281539917,17,0.04067254066467285,0.6496913580246914,0.6473745129014065,0.6497455914037875,0.6496913580246915,fbc,Tsinghua,videos
GBM,All,1622.8689150810242,18,0.041057348251342766,0.6412037037037037,0.6401080046071351,0.6422314114345947,0.6412037037037037,fbc,Tsinghua,videos
GBM,All,1670.8575444221494,19,0.041932344436645515,0.6604938271604939,0.6567509897614033,0.6574373545577121,0.6604938271604939,fbc,Tsinghua,videos
