classifier,dataset,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
Classifiers.KNN,yaw,0.020854473114013672,17,1081.2306418418884,0.7619047619047619,0.7433862433862433,0.8055555555555556,0.7592592592592592
Classifiers.KNN,yaw,0.02071094512939453,18,1081.9217982292175,0.8095238095238095,0.783068783068783,0.8333333333333334,0.7777777777777778
Classifiers.KNN,yaw,0.020795822143554688,19,1081.608377456665,0.8095238095238095,0.7740740740740741,0.7851851851851852,0.7962962962962963
Classifiers.ROCKET,yaw,9.904915809631348,0,0.8645048141479492,0.7272727272727273,0.7338624338624338,0.7962962962962963,0.7592592592592592
Classifiers.ROCKET,yaw,10.01574444770813,1,0.8963623046875,0.6818181818181818,0.6931216931216931,0.7685185185185185,0.6851851851851851
Classifiers.ROCKET,yaw,9.960949182510376,2,0.9121067523956299,0.7272727272727273,0.6960317460317461,0.7888888888888889,0.6851851851851851
Classifiers.ROCKET,yaw,10.077049255371094,3,0.9379923343658447,0.7272727272727273,0.6582010582010581,0.6759259259259259,0.7222222222222222
Classifiers.ROCKET,yaw,9.976927757263184,4,0.9007244110107422,0.6818181818181818,0.6796296296296297,0.8074074074074074,0.6851851851851851
Classifiers.ROCKET,yaw,10.037135601043701,5,0.9009780883789062,0.8181818181818182,0.8338624338624339,0.8703703703703703,0.8333333333333334
Classifiers.ROCKET,yaw,9.970044612884521,6,0.9126267433166504,0.6363636363636364,0.6,0.5925925925925926,0.6296296296296295
Classifiers.ROCKET,yaw,9.961133003234863,7,0.8737382888793945,0.7727272727272727,0.7328042328042328,0.7574074074074074,0.7777777777777778
Classifiers.ROCKET,yaw,9.948556661605835,8,0.906266450881958,0.7727272727272727,0.7656084656084656,0.8055555555555556,0.7592592592592592
Classifiers.ROCKET,yaw,10.05684208869934,9,0.873018741607666,0.6363636363636364,0.6301587301587301,0.7037037037037037,0.6296296296296295
Classifiers.ROCKET,yaw,9.952061414718628,10,0.8783853054046631,0.6818181818181818,0.6386243386243386,0.6666666666666666,0.6481481481481481
Classifiers.ROCKET,yaw,9.965780973434448,11,0.9058449268341064,0.8636363636363636,0.847089947089947,0.8796296296296295,0.8518518518518517
Classifiers.ROCKET,yaw,9.985631465911865,12,0.8442928791046143,0.7142857142857143,0.6486772486772487,0.6296296296296295,0.7037037037037037
Classifiers.ROCKET,yaw,10.003506660461426,13,0.9386603832244873,0.8571428571428571,0.8629629629629629,0.8703703703703703,0.8703703703703703
Classifiers.ROCKET,yaw,9.892462968826294,14,0.9254324436187744,0.8095238095238095,0.7989417989417988,0.8611111111111112,0.8148148148148148
Classifiers.ROCKET,yaw,10.08725118637085,15,0.9492037296295166,0.8571428571428571,0.8518518518518517,0.9074074074074073,0.8518518518518517
Classifiers.ROCKET,yaw,10.031468391418457,16,0.8712964057922363,0.6666666666666666,0.6074074074074074,0.6296296296296295,0.6481481481481481
Classifiers.ROCKET,yaw,9.90902042388916,17,0.8675415515899658,0.8095238095238095,0.7925925925925925,0.8518518518518519,0.8148148148148148
Classifiers.ROCKET,yaw,9.967082262039185,18,0.8911325931549072,0.8095238095238095,0.7804232804232805,0.8055555555555556,0.7777777777777778
Classifiers.ROCKET,yaw,10.04244589805603,19,0.8439486026763916,0.8571428571428571,0.8470899470899471,0.8796296296296297,0.8518518518518517
Classifiers.MiniRocket,yaw,2.5226988792419434,0,0.1818404197692871,0.5909090909090909,0.5092592592592592,0.5666666666666667,0.5925925925925926
Classifiers.MiniRocket,yaw,2.523758888244629,1,0.18054437637329102,0.4090909090909091,0.34391534391534395,0.33796296296296297,0.4074074074074074
Classifiers.MiniRocket,yaw,2.4932751655578613,2,0.1768038272857666,0.36363636363636365,0.2969135802469136,0.29365079365079366,0.35185185185185186
Classifiers.MiniRocket,yaw,2.581885576248169,3,0.17525315284729004,0.5454545454545454,0.4976430976430976,0.5324074074074073,0.5555555555555556
Classifiers.MiniRocket,yaw,2.471855878829956,4,0.17984509468078613,0.6818181818181818,0.6777777777777777,0.7222222222222222,0.7037037037037037
Classifiers.MiniRocket,yaw,2.4442429542541504,5,0.1844162940979004,0.36363636363636365,0.3193732193732194,0.335016835016835,0.3888888888888889
Classifiers.MiniRocket,yaw,2.3906795978546143,6,0.17755794525146484,0.5,0.5107744107744108,0.5987654320987654,0.537037037037037
Classifiers.MiniRocket,yaw,2.5758447647094727,7,0.18474411964416504,0.45454545454545453,0.42063492063492064,0.39814814814814814,0.4629629629629629
Classifiers.MiniRocket,yaw,2.4764397144317627,8,0.17584753036499023,0.5,0.4222222222222222,0.4166666666666667,0.5
Classifiers.MiniRocket,yaw,2.6057825088500977,9,0.17474961280822754,0.4090909090909091,0.35264550264550265,0.4074074074074074,0.42592592592592593
Classifiers.MiniRocket,yaw,2.4750993251800537,10,0.1687602996826172,0.5454545454545454,0.49867724867724866,0.5555555555555556,0.5
Classifiers.MiniRocket,yaw,2.4137933254241943,11,0.17646479606628418,0.5,0.49715099715099714,0.6127946127946128,0.5185185185185185
Classifiers.MiniRocket,yaw,2.407231569290161,12,0.16623687744140625,0.5238095238095238,0.4375661375661376,0.3888888888888889,0.537037037037037
Classifiers.MiniRocket,yaw,2.3863630294799805,13,0.1744229793548584,0.5238095238095238,0.4629629629629629,0.5246913580246914,0.5
Classifiers.MiniRocket,yaw,2.5077288150787354,14,0.18491458892822266,0.5238095238095238,0.4848484848484848,0.6358024691358025,0.5185185185185186
Classifiers.MiniRocket,yaw,2.5929274559020996,15,0.17450976371765137,0.6190476190476191,0.503992303992304,0.5138888888888888,0.574074074074074
Classifiers.MiniRocket,yaw,2.4865829944610596,16,0.18098759651184082,0.7142857142857143,0.717989417989418,0.7944444444444445,0.7222222222222222
Classifiers.MiniRocket,yaw,2.4997410774230957,17,0.1775667667388916,0.5714285714285714,0.5033509700176366,0.4984126984126984,0.574074074074074
Classifiers.MiniRocket,yaw,2.421056032180786,18,0.17981529235839844,0.47619047619047616,0.3322751322751323,0.29074074074074074,0.4444444444444444
Classifiers.MiniRocket,yaw,2.3736422061920166,19,0.17523622512817383,0.5714285714285714,0.46419753086419746,0.4576719576719576,0.5555555555555556
Classifiers.KNN,all,0.10789895057678223,0,3939.8200125694275,0.6818181818181818,0.6894179894179895,0.7592592592592592,0.7037037037037037
Classifiers.KNN,all,0.08964705467224121,1,3942.7897918224335,0.7727272727272727,0.7481481481481481,0.7962962962962963,0.7777777777777778
Classifiers.KNN,all,0.1042790412902832,2,3936.3250353336334,0.6363636363636364,0.5285714285714286,0.4907407407407407,0.6111111111111112
Classifiers.KNN,all,0.08851099014282227,3,3935.444810628891,0.8181818181818182,0.8185185185185184,0.8703703703703703,0.8518518518518517
Classifiers.KNN,all,0.09075069427490234,4,3913.648034095764,0.8181818181818182,0.8137566137566138,0.8425925925925926,0.8333333333333334
Classifiers.KNN,all,0.10516142845153809,5,3929.7303092479706,0.7727272727272727,0.7931216931216931,0.8407407407407407,0.8148148148148148
Classifiers.KNN,all,0.09257078170776367,6,3935.256525993347,0.7727272727272727,0.7833333333333333,0.8444444444444444,0.7962962962962963
Classifiers.KNN,all,0.1061091423034668,7,3941.528231859207,0.7272727272727273,0.6888888888888888,0.6666666666666666,0.7407407407407407
Classifiers.KNN,all,0.08858561515808105,8,3936.6546363830566,0.6818181818181818,0.6901234567901233,0.7777777777777778,0.6851851851851851
Classifiers.KNN,all,0.08866333961486816,9,3941.093780040741,0.7272727272727273,0.708994708994709,0.7592592592592592,0.7037037037037037
Classifiers.KNN,all,0.08851170539855957,10,3935.8164308071136,0.7727272727272727,0.7530864197530864,0.8148148148148148,0.7407407407407407
Classifiers.KNN,all,0.0884237289428711,11,3942.461048603058,0.8181818181818182,0.7619047619047619,0.75,0.7962962962962963
Classifiers.KNN,all,0.08840775489807129,12,3769.896634578705,0.8571428571428571,0.8444444444444446,0.9074074074074073,0.8518518518518517
Classifiers.KNN,all,0.08886981010437012,13,3776.208927154541,0.8095238095238095,0.81005291005291,0.8425925925925926,0.8148148148148148
Classifiers.KNN,all,0.08868193626403809,14,3765.0745356082916,0.7619047619047619,0.7513227513227513,0.8500000000000001,0.7592592592592592
Classifiers.KNN,all,0.0884552001953125,15,3766.612300634384,0.9047619047619048,0.8999999999999999,0.9074074074074073,0.9074074074074073
Classifiers.KNN,all,0.09132003784179688,16,3740.1675140857697,0.8571428571428571,0.8518518518518517,0.8888888888888888,0.8518518518518517
Classifiers.KNN,all,0.1052100658416748,17,3750.4673953056335,0.8095238095238095,0.8026455026455026,0.8611111111111112,0.8148148148148148
